interaction_id,customer_id,campaign_name,channel,event_date,sent,opened,clicked,converted,order_value,spend
INT114039,SWGY11918,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-20,1,0,0,0,0.0,2.92
INT114040,SWGY14449,WINBACK_DORMANT_USERS,Push Notification (App),2025-03-01,1,1,0,0,0.0,0.51
INT114041,SWGY10550,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-12-16,1,1,0,0,0.0,0.23
INT114042,SWGY14070,IPL_2025_SPONSORSHIP,Push Notification (App),2024-06-05,1,0,0,0,0.0,0.47
INT114043,SWGY14784,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-30,1,1,0,0,0.0,0.37
INT114044,SWGY12570,WINBACK_DORMANT_USERS,Push Notification (App),2025-04-25,1,1,0,0,0.0,0.42
INT114045,SWGY14493,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-06,1,1,0,0,0.0,3.65
INT114046,SWGY14120,IPL_2025_SPONSORSHIP,Push Notification (App),2025-01-06,1,1,1,0,0.0,0.35
INT114047,SWGY15481,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-01-18,1,1,0,0,0.0,0.64
INT114048,SWGY10042,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-04-14,1,0,0,0,0.0,4.59
INT114049,SWGY14186,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-14,1,1,1,1,176.36,0.35
INT114050,SWGY13037,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-12-03,1,1,1,1,183.07,2.31
INT114051,SWGY15562,SWIGGY_ONE_LAUNCH,Paid Social,2024-09-20,1,0,0,0,0.0,4.13
INT114052,SWGY14221,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2023-12-15,1,0,0,0,0.0,0.35
INT114053,SWGY13064,INSTAMART_10MIN_PUSH,Push Notification (App),2024-03-20,1,1,1,0,0.0,0.33
INT114055,SWGY12860,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-29,1,0,0,0,0.0,0.45
INT114056,SWGY13551,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-12,1,1,0,0,0.0,0.38
INT114057,SWGY15533,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-21,1,1,0,0,0.0,5.56
INT114058,SWGY11297,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-01,1,1,0,0,0.0,0.73
INT114059,SWGY13899,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-19,1,0,0,0,0.0,0.42
INT114060,SWGY11705,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-05-22,1,1,1,1,123.37,0.26
INT114061,SWGY11633,SWIGGY_ONE_LAUNCH,Paid Social,2024-02-20,1,0,0,0,0.0,5.15
INT114063,SWGY10112,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-03,1,1,1,0,0.0,0.73
INT114064,SWGY10615,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2023-09-29,1,1,0,0,0.0,6.03
INT114065,SWGY13504,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-03-31,1,1,0,0,0.0,3.24
INT114066,SWGY11471,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-30,1,1,0,0,0.0,0.21
INT114067,SWGY10471,WINBACK_DORMANT_USERS,Push Notification (App),2024-07-07,1,0,0,0,0.0,0.41
INT114068,SWGY11248,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-05-23,1,0,0,0,0.0,0.33
INT114069,SWGY12568,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-09,1,1,1,0,0.0,4.55
INT114070,SWGY13494,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-30,1,1,0,0,0.0,3.94
INT114071,SWGY14201,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-02-19,1,1,0,0,0.0,5.94
INT114072,SWGY12017,SWIGGY_ONE_LAUNCH,Paid Social,2025-03-24,1,1,0,0,0.0,3.29
INT114073,SWGY15644,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-09-03,1,1,1,1,262.02,0.53
INT114074,SWGY15069,IPL_2025_SPONSORSHIP,Push Notification (App),2025-04-13,1,0,0,0,0.0,0.51
INT114075,SWGY13719,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2023-10-17,1,0,0,0,0.0,5.63
INT114076,SWGY13899,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-25,1,1,0,0,0.0,0.52
INT114077,SWGY15323,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-06,1,1,0,0,0.0,3.88
INT114078,SWGY14798,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-24,1,1,0,0,0.0,0.45
INT114079,SWGY10806,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-24,1,0,0,0,0.0,3.39
INT114080,SWGY10934,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-05-13,1,0,0,0,0.0,0.38
INT114081,SWGY12692,IPL_2025_SPONSORSHIP,Push Notification (App),2024-12-06,1,1,1,1,307.04,0.5
INT114082,SWGY12732,REFERRAL_GROWTH_DRIVE,Referral,2024-08-04,1,0,0,0,0.0,1.3
INT114083,SWGY11802,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-10-05,1,1,1,0,0.0,0.74
INT114085,SWGY12994,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-17,1,0,0,0,0.0,0.37
INT114086,SWGY14022,INSTAMART_10MIN_PUSH,Push Notification (App),2024-12-07,1,0,0,0,0.0,0.46
INT114087,SWGY12047,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-12-17,1,0,0,0,0.0,0.6
INT114088,SWGY11096,REFERRAL_GROWTH_DRIVE,Referral,2025-06-23,1,0,0,0,0.0,1.33
INT114089,SWGY12979,INSTAMART_10MIN_PUSH,Push Notification (App),2024-07-13,1,1,1,0,0.0,0.42
INT114090,SWGY11549,IPL_2025_SPONSORSHIP,Push Notification (App),2025-03-03,1,1,0,0,0.0,0.38
INT114091,SWGY13854,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-10,1,0,0,0,0.0,0.78
INT114092,SWGY12071,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-07,1,0,0,0,0.0,0.56
INT114094,SWGY14918,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-06-10,1,0,0,0,0.0,0.38
INT114095,SWGY11628,SWIGGY_ONE_LAUNCH,Paid Social,2024-12-30,1,0,0,0,0.0,5.64
INT114096,SWGY11171,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2023-12-15,1,1,1,0,0.0,3.35
INT114097,SWGY12950,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-03-13,1,0,0,0,0.0,4.01
INT114098,SWGY10903,WINBACK_DORMANT_USERS,Push Notification (App),2024-07-23,1,0,0,0,0.0,0.37
INT114099,SWGY15872,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-23,1,1,1,0,0.0,5.6
INT114101,SWGY10938,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-03-08,1,1,0,0,0.0,4.17
INT114102,SWGY10737,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-03-28,1,1,1,1,80.18,0.71
INT114103,SWGY12585,IPL_2025_SPONSORSHIP,Push Notification (App),2024-07-12,1,1,0,0,0.0,0.48
INT114104,SWGY12501,IPL_2025_SPONSORSHIP,Push Notification (App),2024-09-10,1,0,0,0,0.0,0.48
INT114105,SWGY12117,REFERRAL_GROWTH_DRIVE,Referral,2025-06-30,1,1,1,0,0.0,1.81
INT114106,SWGY13906,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-09,1,1,1,0,0.0,0.42
INT114107,SWGY11006,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-05-31,1,0,0,0,0.0,0.53
INT114108,SWGY15044,WINBACK_DORMANT_USERS,Push Notification (App),2024-01-14,1,1,0,0,0.0,0.49
INT114109,SWGY10778,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-12-25,1,1,1,0,0.0,0.38
INT114110,SWGY15479,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-30,1,1,0,0,0.0,3.77
INT114111,SWGY12776,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-12-01,1,0,0,0,0.0,0.51
INT114112,SWGY13900,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-18,1,1,0,0,0.0,5.04
INT114113,SWGY14518,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-02-09,1,1,0,0,0.0,0.3
INT114114,SWGY13938,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-02,1,1,0,0,0.0,5.43
INT114115,SWGY12747,IPL_2025_SPONSORSHIP,Push Notification (App),2024-09-21,1,1,0,0,0.0,0.45
INT114116,SWGY11969,WINBACK_DORMANT_USERS,Push Notification (App),2024-04-28,1,1,0,0,0.0,0.43
INT114117,SWGY10517,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-05,1,1,1,0,0.0,3.72
INT114118,SWGY13596,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-02-10,1,0,0,0,0.0,5.46
INT114119,SWGY12769,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-01-22,1,1,0,0,0.0,5.16
INT114121,SWGY15494,IPL_2025_SPONSORSHIP,Push Notification (App),2025-04-26,1,0,0,0,0.0,0.49
INT114122,SWGY15635,IPL_2025_SPONSORSHIP,Push Notification (App),2024-01-09,1,0,0,0,0.0,0.44
INT114123,SWGY10364,REFERRAL_GROWTH_DRIVE,Referral,2024-08-19,1,0,0,0,0.0,1.56
INT114124,SWGY12147,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2023-08-14,1,1,0,0,0.0,4.77
INT114125,SWGY12734,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-10-18,1,1,0,0,0.0,0.27
INT114126,SWGY13605,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-12,1,0,0,0,0.0,0.39
INT114127,SWGY13437,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-29,1,1,0,0,0.0,5.48
INT114128,SWGY11377,SWIGGY_ONE_LAUNCH,Paid Social,2023-09-08,1,0,0,0,0.0,5.95
INT114129,SWGY10349,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-05-07,1,0,0,0,0.0,6.17
INT114130,SWGY12509,REFERRAL_GROWTH_DRIVE,Referral,2024-06-23,1,0,0,0,0.0,1.46
INT114131,SWGY10141,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-09,1,1,0,0,0.0,2.51
INT114132,SWGY10961,INSTAMART_10MIN_PUSH,Push Notification (App),2023-10-06,1,1,1,1,44.75,0.44
INT114134,SWGY10184,WINBACK_DORMANT_USERS,Push Notification (App),2025-02-09,1,1,0,0,0.0,0.49
INT114135,SWGY15542,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-17,1,0,0,0,0.0,4.02
INT114136,SWGY12767,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-12-01,1,1,1,0,0.0,5.43
INT114137,SWGY14247,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-27,1,0,0,0,0.0,0.33
INT114138,SWGY11298,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-27,1,1,0,0,0.0,0.34
INT114139,SWGY12204,SWIGGY_ONE_LAUNCH,Paid Social,2023-12-21,1,1,0,0,0.0,3.25
INT114140,SWGY11635,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-08-21,1,1,0,0,0.0,0.33
INT114141,SWGY15078,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-14,1,1,1,0,0.0,0.52
INT114142,SWGY11472,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-21,1,1,0,0,0.0,5.32
INT114143,SWGY13949,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-10,1,1,0,0,0.0,0.36
INT114144,SWGY15948,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-12,1,1,0,0,0.0,0.29
INT114145,SWGY15642,INSTAMART_10MIN_PUSH,Push Notification (App),2023-11-09,1,0,0,0,0.0,0.4
INT114146,SWGY14531,INSTAMART_10MIN_PUSH,Push Notification (App),2024-06-29,1,0,0,0,0.0,0.37
INT114147,SWGY11251,SWIGGY_ONE_LAUNCH,Paid Social,2024-12-07,1,0,0,0,0.0,5.96
INT114148,SWGY11006,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-04,1,1,0,0,0.0,0.63
INT114149,SWGY14850,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-02,1,0,0,0,0.0,0.24
INT114150,SWGY10386,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-04-09,1,1,0,0,0.0,0.29
INT114151,SWGY15274,WINBACK_DORMANT_USERS,Push Notification (App),2024-02-27,1,1,0,0,0.0,0.29
INT114152,SWGY15542,IPL_2025_SPONSORSHIP,Push Notification (App),2024-05-09,1,0,0,0,0.0,0.35
INT114153,SWGY15476,SWIGGY_ONE_LAUNCH,Paid Social,2024-05-28,1,1,0,0,0.0,4.42
INT114154,SWGY14811,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-01,1,1,0,0,0.0,0.49
INT114155,SWGY14015,REFERRAL_GROWTH_DRIVE,Referral,2024-08-04,1,1,0,0,0.0,2.32
INT114156,SWGY10818,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-03,1,1,1,0,0.0,3.43
INT114157,SWGY13813,REFERRAL_GROWTH_DRIVE,Referral,2023-08-23,1,1,1,1,23.03,2.16
INT114158,SWGY14821,REFERRAL_GROWTH_DRIVE,Referral,2025-04-23,1,1,0,0,0.0,1.94
INT114159,SWGY12379,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-08,1,0,0,0,0.0,3.39
INT114161,SWGY10233,REFERRAL_GROWTH_DRIVE,Referral,2025-06-02,1,1,0,0,0.0,1.73
INT114162,SWGY14444,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-09-21,1,1,0,0,0.0,0.44
INT114163,SWGY13176,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-07-09,1,1,0,0,0.0,0.23
INT114164,SWGY12671,SWIGGY_ONE_LAUNCH,Paid Social,2024-06-01,1,0,0,0,0.0,5.87
INT114165,SWGY15191,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-01-17,1,1,0,0,0.0,0.22
INT114166,SWGY13375,SWIGGY_ONE_LAUNCH,Paid Social,2024-05-23,1,0,0,0,0.0,3.29
INT114167,SWGY12389,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-02-20,1,1,0,0,0.0,3.42
INT114168,SWGY12750,REFERRAL_GROWTH_DRIVE,Referral,2024-10-27,1,1,0,0,0.0,2.0
INT114169,SWGY12274,INSTAMART_10MIN_PUSH,Push Notification (App),2023-08-28,1,1,0,0,0.0,0.44
INT114170,SWGY15662,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-05-16,1,1,1,0,0.0,5.96
INT114171,SWGY11503,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-05-10,1,0,0,0,0.0,0.62
INT114172,SWGY15496,SWIGGY_ONE_LAUNCH,Paid Social,2023-10-03,1,1,0,0,0.0,5.91
INT114173,SWGY13194,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-11-30,1,0,0,0,0.0,4.77
INT114174,SWGY15695,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-16,1,1,1,0,0.0,0.44
INT114175,SWGY13723,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-08,1,1,1,1,229.16,0.42
INT114176,SWGY14684,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-04-16,1,1,1,0,0.0,0.45
INT114177,SWGY10774,IPL_2025_SPONSORSHIP,Push Notification (App),2025-03-15,1,0,0,0,0.0,0.35
INT114178,SWGY15462,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-06-17,1,1,1,0,0.0,0.3
INT114179,SWGY12965,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-06-24,1,0,0,0,0.0,2.92
INT114180,SWGY14435,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-07,1,0,0,0,0.0,6.63
INT114181,SWGY10716,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-08-27,1,1,1,0,0.0,3.92
INT114182,SWGY15365,IPL_2025_SPONSORSHIP,Push Notification (App),2025-01-29,1,0,0,0,0.0,0.45
INT114183,SWGY12747,IPL_2025_SPONSORSHIP,Push Notification (App),2025-04-09,1,1,0,0,0.0,0.43
INT114184,SWGY13345,REFERRAL_GROWTH_DRIVE,Referral,2024-12-27,1,0,0,0,0.0,1.36
INT114185,SWGY15871,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-22,1,0,0,0,0.0,0.29
INT114186,SWGY11107,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-13,1,0,0,0,0.0,3.64
INT114187,SWGY10259,WINBACK_DORMANT_USERS,Push Notification (App),2025-04-18,1,0,0,0,0.0,0.35
INT114188,SWGY10514,REFERRAL_GROWTH_DRIVE,Referral,2025-06-18,1,1,0,0,0.0,1.43
INT114190,SWGY12319,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-08,1,0,0,0,0.0,5.1
INT114191,SWGY14159,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-10-28,1,0,0,0,0.0,5.35
INT114192,SWGY14548,SWIGGY_ONE_LAUNCH,Paid Social,2025-03-31,1,1,0,0,0.0,4.55
INT114193,SWGY13807,SWIGGY_ONE_LAUNCH,Paid Social,2024-03-14,1,1,0,0,0.0,5.51
INT114194,SWGY14483,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-08,1,1,0,0,0.0,3.37
INT114195,SWGY12773,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-08-21,1,1,0,0,0.0,4.12
INT114196,SWGY15412,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-30,1,1,0,0,0.0,6.47
INT114197,SWGY13528,WINBACK_DORMANT_USERS,Push Notification (App),2024-02-26,1,0,0,0,0.0,0.31
INT114198,SWGY15825,REFERRAL_GROWTH_DRIVE,Referral,2024-11-19,1,1,0,0,0.0,1.95
INT114199,SWGY15541,INSTAMART_10MIN_PUSH,Push Notification (App),2024-03-31,1,0,0,0,0.0,0.33
INT114200,SWGY11805,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-04,1,1,0,0,0.0,0.31
INT114201,SWGY10620,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-05-11,1,1,0,0,0.0,3.66
INT114202,SWGY14708,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-12-24,1,1,0,0,0.0,0.22
INT114203,SWGY11320,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2023-11-29,1,0,0,0,0.0,3.07
INT114204,SWGY13119,SWIGGY_ONE_LAUNCH,Paid Social,2024-10-12,1,0,0,0,0.0,3.39
INT114205,SWGY14989,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-11,1,0,0,0,0.0,0.29
INT114206,SWGY14512,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-14,1,1,1,1,210.93,0.43
INT114207,SWGY15866,REFERRAL_GROWTH_DRIVE,Referral,2025-03-29,1,0,0,0,0.0,1.77
INT114208,SWGY15254,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-13,1,0,0,0,0.0,0.38
INT114209,SWGY10765,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-02-19,1,1,0,0,0.0,4.55
INT114211,SWGY15484,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-04,1,0,0,0,0.0,0.33
INT114212,SWGY11482,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-26,1,0,0,0,0.0,5.01
INT114213,SWGY15327,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-04-08,1,1,1,0,0.0,0.31
INT114214,SWGY15224,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-10-03,1,1,0,0,0.0,5.23
INT114216,SWGY11842,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-20,1,1,1,1,703.12,0.36
INT114217,SWGY13194,REFERRAL_GROWTH_DRIVE,Referral,2024-06-25,1,1,0,0,0.0,1.71
INT114218,SWGY12648,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-11-06,1,0,0,0,0.0,0.66
INT114219,SWGY13573,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-01-07,1,1,0,0,0.0,0.23
INT114220,SWGY10229,IPL_2025_SPONSORSHIP,Push Notification (App),2024-11-11,1,1,1,1,168.58,0.47
INT114222,SWGY13383,WINBACK_DORMANT_USERS,Push Notification (App),2025-04-29,1,0,0,0,0.0,0.37
INT114223,SWGY14548,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-23,1,1,0,0,0.0,0.76
INT114225,SWGY10758,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-10-26,1,0,0,0,0.0,0.23
INT114226,SWGY15575,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-07,1,1,1,0,0.0,0.52
INT114227,SWGY13453,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-29,1,0,0,0,0.0,0.34
INT114229,SWGY14819,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-08-05,1,1,1,0,0.0,0.22
INT114230,SWGY13694,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-14,1,1,0,0,0.0,6.02
INT114231,SWGY12785,IPL_2025_SPONSORSHIP,Push Notification (App),2025-02-25,1,1,0,0,0.0,0.31
INT114232,SWGY14983,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-27,1,1,1,0,0.0,0.5
INT114233,SWGY12087,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2023-11-27,1,1,0,0,0.0,5.47
INT114234,SWGY10313,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-14,1,0,0,0,0.0,5.44
INT114235,SWGY11924,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-03,1,1,0,0,0.0,0.64
INT114236,SWGY14308,SWIGGY_ONE_LAUNCH,Paid Social,2024-07-31,1,1,0,0,0.0,5.76
INT114237,SWGY15105,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-03,1,1,0,0,0.0,6.5
INT114238,SWGY10423,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-11-03,1,1,0,0,0.0,0.24
INT114239,SWGY14172,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-03,1,0,0,0,0.0,0.34
INT114240,SWGY10045,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-03-15,1,0,0,0,0.0,4.37
INT114241,SWGY13294,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2023-09-07,1,1,1,0,0.0,0.26
INT114242,SWGY13377,IPL_2025_SPONSORSHIP,Push Notification (App),2024-07-02,1,1,0,0,0.0,0.39
INT114243,SWGY11789,INSTAMART_10MIN_PUSH,Push Notification (App),2024-08-27,1,1,0,0,0.0,0.37
INT114244,SWGY11135,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-02-14,1,0,0,0,0.0,0.44
INT114245,SWGY10722,WINBACK_DORMANT_USERS,Push Notification (App),2025-03-10,1,1,1,0,0.0,0.5
INT114246,SWGY12250,INSTAMART_10MIN_PUSH,Push Notification (App),2025-01-09,1,0,0,0,0.0,0.41
INT114247,SWGY12911,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-05-31,1,1,0,0,0.0,0.38
INT114248,SWGY11249,SWIGGY_ONE_LAUNCH,Paid Social,2024-12-04,1,1,0,0,0.0,4.34
INT114249,SWGY12815,SWIGGY_ONE_LAUNCH,Paid Social,2025-04-01,1,1,0,0,0.0,4.27
INT114250,SWGY12502,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-02,1,0,0,0,0.0,3.89
INT114251,SWGY15145,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2023-12-05,1,0,0,0,0.0,5.24
INT114252,SWGY14034,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-06,1,1,1,0,0.0,5.03
INT114253,SWGY15953,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-15,1,1,0,0,0.0,0.5
INT114254,SWGY15496,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-07-13,1,1,1,0,0.0,0.34
INT114255,SWGY14972,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-18,1,1,1,0,0.0,0.76
INT114256,SWGY12886,WINBACK_DORMANT_USERS,Push Notification (App),2025-01-23,1,0,0,0,0.0,0.32
INT114257,SWGY11884,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-15,1,1,0,0,0.0,4.46
INT114258,SWGY11322,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-12-06,1,1,0,0,0.0,5.74
INT114260,SWGY14141,REFERRAL_GROWTH_DRIVE,Referral,2025-06-30,1,0,0,0,0.0,1.8
INT114261,SWGY14797,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-01-19,1,1,1,0,0.0,0.35
INT114263,SWGY14834,IPL_2025_SPONSORSHIP,Push Notification (App),2024-09-29,1,0,0,0,0.0,0.41
INT114264,SWGY10066,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2023-12-10,1,1,0,0,0.0,4.32
INT114265,SWGY13384,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-03-13,1,1,1,1,146.51,0.39
INT114266,SWGY12362,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-05-09,1,1,0,0,0.0,0.42
INT114267,SWGY15650,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-04-07,1,0,0,0,0.0,4.71
INT114269,SWGY13798,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-08-04,1,1,0,0,0.0,6.67
INT114270,SWGY15075,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2023-12-14,1,0,0,0,0.0,5.1
INT114271,SWGY13865,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-03-19,1,1,0,0,0.0,0.24
INT114273,SWGY12713,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-09,1,0,0,0,0.0,2.97
INT114274,SWGY13735,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-14,1,1,0,0,0.0,0.38
INT114275,SWGY12908,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-05-23,1,1,1,0,0.0,0.44
INT114276,SWGY15124,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-11,1,0,0,0,0.0,0.32
INT114277,SWGY10461,WINBACK_DORMANT_USERS,Push Notification (App),2024-06-12,1,1,1,0,0.0,0.29
INT114278,SWGY12854,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-02,1,1,1,0,0.0,0.22
INT114279,SWGY12796,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-01-05,1,1,0,0,0.0,0.76
INT114280,SWGY13659,REFERRAL_GROWTH_DRIVE,Referral,2025-06-09,1,1,1,1,193.44,2.31
INT114281,SWGY10497,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-04-02,1,1,0,0,0.0,2.68
